user_id,post_count,reply_count,total_actions,total_likes_received,fans_count,pagerank_score,betweenness_score,in_degree_weighted,out_degree_weighted,burst_power,response_speed,active_duration,originality_score,sentiment_intensity
1938938927,1,0,1,4193,3663000.0,0.003513327644481751,0.0,4,0,147.72292840860106,33.458333333333336,0.0,0.9328070279446437,1.0
1959634372,1,0,1,0,470.0,0.0009725459957235086,0.0,0,0,0.0,40.80361111111111,0.0,0.849789428369831,0.2102718739492973
1960769341,0,1,1,8,,0.0009725459957235086,0.0,0,1,0.18972163743555584,37.41638888888889,0.0,0.5,0.5
1973089223,0,1,1,37,,0.0009725459957235086,0.0,0,1,0.7265131075944508,39.30416666666667,0.0,0.5,0.5
1974849663,0,1,1,12,,0.0009725459957235086,0.0,0,1,0.32699330822623796,36.02722222222222,0.0,0.5,0.5
1985772915,1,0,1,0,92.0,0.0009725459957235086,0.0,0,0,0.0,40.89388888888889,0.0,0.9445390085230707,0.2102718739492973
1999607273,1,0,1,154,15117000.0,0.004281470933641219,0.0,4,0,6.59904422819412,31.50027777777778,0.0,0.9664521754188699,0.1085243405799943
2011075080,1,0,1,2,17033000.0,0.0009725459957235086,0.0,0,0,0.03954903713601542,39.23361111111111,0.0,0.9463804970791833,0.20895047741203363
2014291684,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.027130863262606133,36.07083333333333,0.0,0.5,0.5
2014739972,0,1,1,1733,,0.0009725459957235086,0.0,0,1,35.66779492142641,38.83361111111111,0.0,0.5,0.5
2027480085,2,0,2,1,5420000.0,0.0009725459957235086,0.0,0,0,0.02043682891827833,38.90416666666667,1.9094444444444392,0.9077134400057143,0.2099415248149814
2034715395,1,0,1,32,10474000.0,0.0010907218863634269,0.0,1,0,0.7030162949274895,38.181111111111115,0.0,0.925133578970429,0.1891295293530785
2040756472,0,2,2,0,,0.0009725459957235086,0.0,0,2,0.0,37.70472222222222,2.535555555555554,0.5,0.5
2054900587,1,0,1,155,5851000.0,0.0017997772302029364,0.0,1,0,5.199074726144709,33.949444444444445,0.0,0.9253899469026894,0.10786364231136247
2083265421,1,0,1,0,556000.0,0.0009725459957235086,0.0,0,0,0.0,39.93055555555556,0.0,0.9463776746128495,0.2102718739492973
2106044504,1,0,1,92,318000.0,0.002627008464682364,0.0,2,0,1.8513214625177419,39.05888888888889,0.0,0.9106737346627991,0.14948763323516825
2113374013,1,0,1,39,4490000.0,0.0034542396991617914,0.0,3,0,0.6702310345735671,40.636944444444445,0.0,0.8780960128793573,0.18450464147265563
2129239474,1,0,1,8,413000.0,0.0009725459957235086,0.0,0,0,0.22889248058889664,35.53944444444444,0.0,0.9317662668188496,0.2049862878002426
2135129011,1,0,1,219,1365000.0,0.0034542396991617914,0.0,3,0,5.106368041815385,37.58583333333333,0.0,0.9407064131775352,0.06557895311892485
214191439,1,0,1,0,27000.0,0.0009725459957235086,0.0,0,0,0.0,39.24138888888889,0.0,0.9138533572975801,0.2102718739492973
2144596567,1,0,1,693,3564000.0,0.0034542396991617914,0.0,3,0,18.98906586118122,35.971666666666664,0.0,0.9664521754188699,0.2475920262125662
2167582977,1,0,1,7,579000.0,0.0017997772302029364,0.0,1,0,0.12961675976144377,39.89083333333333,0.0,0.9511971929257634,0.20564698606887444
2169161064,0,1,1,46,,0.0009725459957235086,0.0,0,1,1.34189908859359,35.345555555555556,0.0,0.5,0.5
2170106721,0,2,2,4,,0.0009725459957235086,0.0,0,2,0.13146031932547414,34.088055555555556,0.264166666666668,0.5,0.5
2170567671,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,40.083333333333336,0.0,0.5,0.5
2177264584,0,1,1,12,,0.0009725459957235086,0.0,0,1,0.2151843843237609,40.211666666666666,0.0,0.5,0.5
2181597154,2,0,2,1240,11840000.0,0.002627008464682364,0.0,2,0,37.28326093618727,35.01027777777778,5.23972222222222,0.9085000307811144,0.40302594386542095
2194868354,1,1,2,379,4539000.0,0.002627008464682364,0.0,2,0,10.405123488454963,35.95,0.06027777777777743,0.8720165734476433,0.030222295832691603
2195596052,1,0,1,54,4173.0,0.0009725459957235086,0.0,0,0,1.3291499494132775,37.044444444444444,0.0,0.8676703173014418,0.17459416744317807
2209129640,1,0,1,0,182.0,0.0010316339410434677,0.0,1,0,0.0,41.114444444444445,0.0,0.8661096774425081,0.2102718739492973
2230410681,0,1,1,5,,0.0009725459957235086,0.0,0,1,0.09577737852148188,39.55166666666667,0.0,0.5,0.5
2236395131,1,0,1,229,333000.0,0.0022133928474426506,0.0,2,0,7.389464997610752,34.336666666666666,0.0,0.9461279478638808,0.058971970432606484
2279739410,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,34.05972222222222,0.0,0.5,0.5
2286092114,2,0,2,1606,8120000.0,0.003513327644481751,0.0,4,0,89.9493804280382,20.734166666666667,15.490833333333335,0.9027574573015053,0.3202688357620684
2289690580,0,1,1,74,,0.0009725459957235086,0.0,0,1,2.033050379950336,35.945277777777775,0.0,0.5,0.5
2306012375,1,0,1,73,525000.0,0.0017997772302029364,0.0,1,0,1.5523854912894457,38.50666666666667,0.0,0.9520215782364583,0.16204090033917315
2327415291,2,0,2,2488,10000.0,0.004340558878961179,0.0,5,0,71.33940098753708,35.30555555555556,1.2800000000000011,0.892869101195221,0.5385659364527761
2327846180,0,1,1,2,,0.0009725459957235086,0.0,0,1,0.03895806428546738,39.384166666666665,0.0,0.5,0.5
2337985010,1,0,1,15,144000.0,0.0017997772302029364,0.0,1,0,0.45628199827360383,34.926944444444445,0.0,0.8614963050904477,0.20036139991981974
2356115120,1,0,1,1,352000.0,0.0009725459957235086,0.0,0,0,0.018097164688952175,40.12,0.0,0.9513032235934238,0.20961117568066548
2372548825,0,1,1,6,,0.0009725459957235086,0.0,0,1,0.16653098944204667,35.843333333333334,0.0,0.5,0.5
2388660611,0,1,1,2,,0.0009725459957235086,0.0,0,1,0.054536744296254505,36.02027777777778,0.0,0.5,0.5
2393217063,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.032807985484400365,34.170833333333334,0.0,0.5,0.5
2434045277,1,0,1,0,440000.0,0.0009725459957235086,0.0,0,0,0.0,40.55916666666667,0.0,0.9557890864664098,0.2102718739492973
2440188132,0,2,2,0,,0.0009725459957235086,0.0,0,2,0.0,34.360277777777775,0.004444444444445139,0.5,0.5
2445096467,1,2,3,51,2888.0,0.0017997772302029364,0.0,1,0,1.2894483891486228,36.77611111111111,0.03861111111110915,0.9485385795368261,0.17657626224907358
2453682501,0,1,1,9,,0.0009725459957235086,0.0,0,1,0.17004029049374825,39.68944444444445,0.0,0.5,0.5
